0;1;0.8;0
1;1;-32;0.00336
2;1;35;0.00398
3;1;28;0.01284
4;1;23;0.02128
5;1;22;0.02938
6;1;28;0.03702
7;1;29;0.04548
8;1;27;0.0541
9;1;26;0.06266
10;1;21;0.07054
11;1;27;0.0782
12;1;26;0.08644
13;1;26;0.095
14;1;23;0.10358
15;1;20;0.1117
16;1;28;0.11898
17;1;26;0.12748
18;1;20;0.13608
19;1;11;0.14468
20;1;20;0.1526
21;1;29;0.16018
22;1;27;0.16838
23;1;16;0.177
24;1;20;0.18548
25;1;26;0.19288
26;1;32;0.20052
27;1;31;0.20902
28;1;28;0.2177
29;1;26;0.22596
30;1;33;0.2333
31;1;41;0.24084
32;1;37;0.24938
33;1;38;0.25756
34;1;43;0.26534
35;1;52;0.27264
36;1;44;0.28664
37;1;40;0.29042
38;1;44;0.30314
39;1;56;0.30496
40;1;47;0.319
41;1;49;0.32244
42;1;68;0.3331
43;1;66;0.33708
44;1;74;0.34868
45;1;79;0.3521
46;1;98;0.3628
47;1;104;0.36614
48;1;109;0.37788
49;1;128;0.3803
50;1;156;0.38938
51;1;163;0.3936
52;1;193;0.4022
53;1;193;0.40726
54;1;234;0.4149
55;1;248;0.41798
56;1;262;0.42854
57;1;285;0.43128
58;1;324;0.439
59;1;367;0.44024
60;1;374;0.4502
61;1;353;0.45852
62;1;374;0.46756
63;1;350;0.47562
64;1;344;0.48716
65;1;313;0.49632
66;1;319;0.50638
67;1;315;0.51258
68;1;342;0.5206
69;1;337;0.52878
70;1;357;0.53596
71;1;374;0.54072
72;1;388;0.54938
73;1;351;0.56012
74;1;345;0.57022
75;1;320;0.57942
76;1;295;0.58958
77;1;356;0.59234
78;1;373;0.60092
79;1;339;0.61172
80;1;341;0.6206
81;1;334;0.6286
82;1;416;0.6299
83;1;364;0.64298
84;1;448;0.64314
85;1;516;0.6441
86;1;441;0.66078
87;1;408;0.67244
88;1;401;0.68052
89;1;445;0.68582
90;1;390;0.69966
91;1;417;0.70522
92;1;377;0.71666
93;1;431;0.72088
94;1;460;0.72534
95;1;478;0.73298
96;1;539;0.7345
97;1;491;0.74882
98;1;418;0.76444
99;1;487;0.76448
0;1;0;0
1;1;491;0.76448
2;1;410;0.76448
3;1;331;0.76448
4;1;251;0.76446
5;1;170;0.76446
6;1;81;0.76438
7;1;15;0.76372
8;1;22;0.7547
9;1;14;0.74762
10;1;-15;0.74168
11;1;-16;0.73362
12;1;-9;0.72444
13;1;-4;0.71594
14;1;-13;0.7084
15;1;-5;0.69396
16;1;-20;0.69234
17;1;-26;0.67982
18;1;-26;0.67604
19;1;-40;0.6646
20;1;-33;0.66054
21;1;-36;0.64764
22;1;-58;0.64638
23;1;-46;0.6327
24;1;-46;0.62842
25;1;-58;0.61704
26;1;-49;0.6124
27;1;-47;0.59974
28;1;-52;0.59594
29;1;-42;0.58278
30;1;-40;0.57806
31;1;-43;0.56634
32;1;-32;0.56062
33;1;-30;0.54864
34;1;-39;0.5448
35;1;-35;0.53278
36;1;-31;0.5273
37;1;-38;0.51654
38;1;-25;0.51034
39;1;-23;0.49862
40;1;-42;0.49536
41;1;-40;0.4842
42;1;-23;0.47694
43;1;-28;0.4665
44;1;-31;0.4609
45;1;-25;0.45006
46;1;-45;0.4458
47;1;-46;0.43542
48;1;-25;0.42688
49;1;-22;0.41684
50;1;-43;0.4128
51;1;-48;0.40338
52;1;-29;0.3945
53;1;-28;0.38458
54;1;-21;0.37712
55;1;-25;0.36816
56;1;-47;0.36332
57;1;-44;0.35378
58;1;-29;0.3441
59;1;-21;0.33486
60;1;-43;0.32988
61;1;-53;0.32198
62;1;-44;0.31308
63;1;-34;0.30346
64;1;-37;0.29656
65;1;-59;0.28986
66;1;-63;0.28198
67;1;-29;0.27032
68;1;-36;0.26296
69;1;-47;0.25572
70;1;-51;0.24778
71;1;-34;0.23798
72;1;-27;0.22906
73;1;-31;0.22122
74;1;-31;0.21286
75;1;-32;0.20464
76;1;-28;0.1961
77;1;-29;0.18788
78;1;-29;0.17962
79;1;-26;0.17078
80;1;-21;0.16242
81;1;-23;0.1546
82;1;-28;0.14668
83;1;-28;0.13824
84;1;-16;0.1293
85;1;-21;0.12068
86;1;-23;0.11306
87;1;-31;0.10562
88;1;-31;0.09722
89;1;-23;0.08814
90;1;-16;0.0796
91;1;-23;0.07192
92;1;-31;0.06446
93;1;-31;0.05616
94;1;-19;0.04706
95;1;-23;0.03864
96;1;-30;0.03124
97;1;-42;0.02432
98;1;-49;0.01162
99;1;-51;0.00964
0;1;0.8;0
1;1;-47;0.00964
2;1;29;0.01446
3;1;27;0.0183
4;1;25;0.03136
5;1;27;0.03484
6;1;24;0.04724
7;1;17;0.05158
8;1;29;0.0638
9;1;23;0.06756
10;1;23;0.07968
11;1;17;0.08426
12;1;26;0.0958
13;1;22;0.10028
14;1;23;0.11218
15;1;30;0.11634
16;1;26;0.12766
17;1;22;0.13328
18;1;13;0.1446
19;1;27;0.14904
20;1;26;0.15992
21;1;16;0.1658
22;1;26;0.17648
23;1;25;0.1815
24;1;27;0.19214
25;1;21;0.19784
26;1;30;0.2079
27;1;26;0.215
28;1;28;0.22412
29;1;34;0.2303
30;1;34;0.23954
31;1;31;0.2472
32;1;36;0.25552
33;1;47;0.2617
34;1;48;0.27058
35;1;47;0.27842
36;1;75;0.28442
37;1;95;0.28976
38;1;116;0.29638
39;1;119;0.30378
40;1;118;0.3123
41;1;143;0.31774
42;1;179;0.32254
43;1;205;0.32824
44;1;233;0.334
45;1;230;0.34258
46;1;271;0.3464
47;1;328;0.34954
48;1;341;0.35684
49;1;387;0.36066
50;1;435;0.36422
51;1;497;0.36618
52;1;487;0.37616
53;1;469;0.3862
54;1;552;0.3865
55;1;509;0.3993
56;1;593;0.39946
57;1;600;0.40762
58;1;684;0.40772
59;1;608;0.40852
60;1;605;0.40854
61;1;605;0.40856
62;1;605;0.40856
63;1;603;0.40856
64;1;602;0.40856
65;1;601;0.40856
66;1;599;0.40856
67;1;598;0.40856
68;1;596;0.40858
69;1;595;0.40858
70;1;594;0.40858
71;1;591;0.4086
72;1;590;0.4086
73;1;589;0.40866
74;1;589;0.40866
75;1;539;0.43048
76;1;625;0.4367
77;1;588;0.43768
78;1;588;0.43768
79;1;587;0.43768
80;1;586;0.43768
81;1;584;0.43772
82;1;584;0.43772
83;1;582;0.43772
84;1;582;0.43772
85;1;581;0.43772
86;1;580;0.43772
87;1;579;0.43772
88;1;578;0.43772
89;1;577;0.43772
90;1;576;0.43772
91;1;576;0.43772
92;1;575;0.43772
93;1;573;0.43772
94;1;573;0.43772
95;1;572;0.43772
96;1;572;0.43772
97;1;571;0.43772
98;1;570;0.43772
99;1;569;0.43772
0;1;0;0
1;1;568;0.43772
2;1;567;0.43772
3;1;566;0.43772
4;1;565;0.43772
5;1;565;0.43772
6;1;564;0.43772
7;1;561;0.43772
8;1;561;0.43772
9;1;561;0.43774
10;1;560;0.43774
11;1;559;0.43774
12;1;558;0.43776
13;1;542;0.43788
14;1;521;0.46078
15;1;556;0.47162
16;1;555;0.47166
17;1;518;0.49186
18;1;505;0.51226
19;1;469;0.54304
20;1;518;0.5799
21;1;478;0.62096
22;1;330;0.62886
23;1;247;0.62886
24;1;166;0.62886
25;1;83;0.62884
26;1;1;0.6286
27;1;-34;0.62384
28;1;-47;0.6168
29;1;-55;0.60888
30;1;-43;0.59908
31;1;-36;0.5899
32;1;-33;0.58122
33;1;-42;0.57378
34;1;-44;0.56554
35;1;-40;0.5565
36;1;-32;0.5472
37;1;-24;0.5381
38;1;-28;0.53002
39;1;-31;0.52194
40;1;-38;0.5142
41;1;-37;0.50544
42;1;-30;0.49628
43;1;-23;0.48718
44;1;-23;0.47868
45;1;-31;0.47098
46;1;-36;0.46326
47;1;-40;0.45512
48;1;-26;0.44582
49;1;-15;0.43634
50;1;-22;0.42818
51;1;-32;0.42092
52;1;-44;0.41348
53;1;-40;0.40446
54;1;-34;0.39044
55;1;-9;0.38542
56;1;-36;0.37366
57;1;-35;0.37042
58;1;-19;0.35534
59;1;-37;0.3536
60;1;-46;0.34178
61;1;-18;0.33512
62;1;-30;0.3231
63;1;-52;0.32168
64;1;-43;0.30828
65;1;-35;0.30298
66;1;-48;0.29172
67;1;-59;0.28892
68;1;-46;0.27524
69;1;-43;0.27006
70;1;-51;0.25892
71;1;-36;0.25278
72;1;-30;0.24024
73;1;-40;0.23648
74;1;-36;0.2243
75;1;-31;0.21884
76;1;-32;0.20746
77;1;-28;0.20172
78;1;-28;0.19024
79;1;-26;0.18492
80;1;-23;0.17346
81;1;-26;0.16794
82;1;-29;0.15742
83;1;-21;0.15066
84;1;-17;0.1399
85;1;-25;0.13452
86;1;-28;0.12416
87;1;-27;0.11784
88;1;-19;0.10754
89;1;-11;0.10032
90;1;-19;0.09034
91;1;-32;0.08488
92;1;-32;0.07506
93;1;-30;0.06724
94;1;-16;0.0574
95;1;-21;0.05054
