0;1;1.33;0
1;1;-2;0.177097
2;1;-1;0.203401
3;1;-5;0.230031
4;1;-1;0.257252
5;1;-6;0.284236
6;1;-1;0.312018
7;1;-5;0.338973
8;1;-4;0.366105
9;1;-4;0.393384
10;1;-5;0.420516
11;1;-2;0.447708
12;1;-5;0.474603
13;1;-8;0.501765
14;1;-3;0.529074
15;1;-3;0.556236
16;1;-3;0.583279
17;1;-4;0.610825
18;1;-7;0.637957
19;1;-4;0.665207
20;1;-9;0.709067
21;1;-7;0.719264
22;1;-6;0.762888
23;1;-7;0.773646
24;1;-8;0.816797
25;1;-7;0.82794
26;1;-3;0.870648
27;1;-4;0.882292
28;1;-2;0.924557
29;1;-1;0.936763
30;1;-2;0.978289
31;1;-2;0.99153
32;1;-2;1.03187
33;1;-3;1.04585
34;1;-2;1.08575
35;1;-2;1.10012
36;1;-4;1.13925
37;1;-4;1.15426
38;1;-2;1.19316
39;1;-2;1.20862
40;1;-4;1.2468
41;1;-2;1.26338
42;1;-2;1.30065
43;1;0;1.31776
44;1;-2;1.32994
45;1;-2;1.32994
46;1;-2;1.32994
47;1;-2;1.32994
48;1;-2;1.32994
49;1;-2;1.32994
50;1;-2;1.32994
51;1;-2;1.32994
52;1;-2;1.32994
53;1;-2;1.32994
54;1;-4;1.32994
55;1;-2;1.32994
56;1;-2;1.32994
57;1;-2;1.32994
58;1;-2;1.32994
59;1;-2;1.32994
60;1;-2;1.32994
61;1;-2;1.32994
62;1;-2;1.32994
63;1;-5;1.32994
64;1;-2;1.32994
65;1;-6;1.32994
66;1;-2;1.32994
67;1;-2;1.32994
68;1;-2;1.32994
69;1;-2;1.32994
70;1;-2;1.32994
71;1;-2;1.32994
72;1;-2;1.32994
73;1;-6;1.32994
74;1;-7;1.32994
75;1;-2;1.32994
76;1;-2;1.32994
77;1;-2;1.32994
78;1;-2;1.32994
79;1;-2;1.32994
80;1;-2;1.32994
81;1;-2;1.32994
82;1;-2;1.32994
83;1;-2;1.32994
84;1;-2;1.32994
85;1;-2;1.32994
86;1;-2;1.32994
87;1;-2;1.32994
88;1;-2;1.32994
89;1;-6;1.32994
90;1;-2;1.32994
91;1;-2;1.32994
92;1;-2;1.32994
93;1;-2;1.32994
94;1;-2;1.32994
95;1;-6;1.32994
96;1;-2;1.32994
97;1;-2;1.32994
98;1;-2;1.32994
99;1;-2;1.32994
0;1;0;0
1;1;5;1.32994
2;1;0;1.30245
3;1;10;1.25892
4;1;5;1.24863
5;1;9;1.20516
6;1;4;1.19434
7;1;6;1.15137
8;1;9;1.14025
9;1;6;1.09749
10;1;7;1.08572
11;1;5;1.04381
12;1;6;1.03105
13;1;6;0.989993
14;1;8;0.976752
15;1;9;0.936379
16;1;6;0.922518
17;1;12;0.882824
18;1;9;0.868313
19;1;5;0.828679
20;1;8;0.81393
21;1;10;0.775213
22;1;11;0.759223
23;1;9;0.721983
24;1;11;0.705018
25;1;9;0.668369
26;1;7;0.650754
27;1;10;0.61446
28;1;10;0.596342
29;1;11;0.560817
30;1;5;0.541872
31;1;6;0.50676
32;1;9;0.487726
33;1;7;0.453028
34;1;7;0.432812
35;1;8;0.399296
36;1;9;0.378695
37;1;3;0.345298
38;1;7;0.324224
39;1;5;0.291713
40;1;4;0.269901
41;1;8;0.23804
42;1;8;0.215844
43;1;7;0.184368
44;1;7;0.161373
45;1;6;0.130429
46;1;6;0.106666
47;1;8;0.076874
48;1;4;0.0521951
49;1;4;0.0229351
50;1;-29;0
51;1;6;5.91111e-05
52;1;3;5.91111e-05
53;1;5;5.91111e-05
54;1;6;5.91111e-05
55;1;2;5.91111e-05
56;1;2;5.91111e-05
57;1;6;5.91111e-05
58;1;2;5.91111e-05
59;1;6;5.91111e-05
60;1;6;5.91111e-05
61;1;4;5.91111e-05
62;1;2;5.91111e-05
63;1;5;5.91111e-05
64;1;6;5.91111e-05
65;1;3;5.91111e-05
66;1;6;5.91111e-05
67;1;2;5.91111e-05
68;1;6;5.91111e-05
69;1;5;5.91111e-05
70;1;2;5.91111e-05
71;1;2;5.91111e-05
72;1;6;5.91111e-05
73;1;5;5.91111e-05
74;1;6;5.91111e-05
75;1;2;5.91111e-05
76;1;2;5.91111e-05
77;1;6;5.91111e-05
78;1;2;5.91111e-05
79;1;6;5.91111e-05
80;1;6;5.91111e-05
81;1;2;5.91111e-05
82;1;2;5.91111e-05
83;1;6;5.91111e-05
84;1;6;5.91111e-05
85;1;3;5.91111e-05
86;1;2;5.91111e-05
87;1;6;5.91111e-05
88;1;3;5.91111e-05
89;1;6;5.91111e-05
90;1;4;5.91111e-05
91;1;6;5.91111e-05
92;1;6;5.91111e-05
93;1;2;5.91111e-05
94;1;3;5.91111e-05
95;1;6;5.91111e-05
96;1;2;5.91111e-05
97;1;2;5.91111e-05
98;1;5;5.91111e-05
99;1;6;5.91111e-05
0;1;1.33;0
1;1;-19;5.91111e-05
2;1;2;0.0378311
3;1;-1;0.0549733
4;1;-22;0.090174
5;1;-31;0.107168
6;1;-55;0.141601
7;1;-60;0.159393
8;1;-72;0.194416
9;1;-70;0.213184
10;1;-65;0.248533
11;1;-53;0.268867
12;1;-47;0.303979
13;1;-53;0.323663
14;1;-46;0.35777
15;1;-42;0.378695
16;1;-51;0.410911
17;1;-58;0.432073
18;1;-62;0.463727
19;1;-88;0.484445
20;1;-107;0.514474
21;1;-145;0.534542
22;1;-185;0.563063
23;1;-210;0.584904
24;1;-226;0.61576
25;1;-164;0.643247
26;1;-124;0.675492
27;1;-127;0.70026
28;1;-170;0.726653
29;1;-169;0.751775
30;1;-204;0.777814
31;1;-196;0.805271
32;1;-171;0.834028
33;1;-177;0.860835
34;1;-157;0.890125
35;1;-124;0.91971
36;1;-103;0.948172
37;1;-96;0.975895
38;1;-107;1.00273
39;1;-99;1.03048
40;1;-71;1.05915
41;1;-79;1.08626
42;1;-69;1.1141
43;1;-52;1.14238
44;1;-63;1.16874
45;1;-52;1.19727
46;1;-45;1.2249
47;1;-35;1.25271
48;1;-20;1.28082
49;1;-30;1.30739
50;1;12;1.33455
51;1;-1;1.33372
52;1;0;1.33372
53;1;0;1.33372
54;1;2;1.33372
55;1;2;1.33372
56;1;2;1.33369
57;1;6;1.33369
58;1;6;1.33369
59;1;6;1.33369
60;1;6;1.33369
61;1;8;1.33369
62;1;8;1.33369
63;1;10;1.33369
64;1;9;1.33366
65;1;11;1.33366
66;1;11;1.33364
67;1;11;1.33352
68;1;12;1.33352
69;1;12;1.33349
70;1;13;1.33349
71;1;12;1.33337
72;1;7;1.33293
73;1;8;1.33293
74;1;8;1.33293
75;1;9;1.33293
76;1;9;1.33293
77;1;11;1.33293
78;1;11;1.33293
79;1;13;1.3329
80;1;10;1.33275
81;1;11;1.33275
82;1;11;1.33272
83;1;13;1.33272
84;1;13;1.33272
85;1;14;1.33269
86;1;12;1.33251
87;1;12;1.33251
88;1;12;1.33248
89;1;13;1.33248
90;1;14;1.33248
91;1;15;1.33248
92;1;15;1.33248
93;1;15;1.33245
94;1;15;1.33239
95;1;15;1.33236
96;1;15;1.33236
97;1;15;1.33233
98;1;14;1.33213
99;1;14;1.33213
0;1;0;0
1;1;20;1.32861
2;1;4;1.30349
3;1;6;1.27296
4;1;8;1.24958
5;1;10;1.2194
6;1;10;1.19558
7;1;13;1.16576
8;1;11;1.14114
9;1;8;1.11158
10;1;5;1.08643
11;1;7;1.05785
12;1;8;1.03175
13;1;9;1.00409
14;1;9;0.977461
15;1;7;0.94965
16;1;7;0.923256
17;1;10;0.896124
18;1;9;0.868933
19;1;9;0.841654
20;1;5;0.814433
21;1;7;0.786887
22;1;10;0.759755
23;1;8;0.732564
24;1;11;0.705521
25;1;10;0.6783
26;1;10;0.651316
27;1;12;0.624125
28;1;9;0.596815
29;1;6;0.569476
30;1;6;0.542404
31;1;8;0.515242
32;1;8;0.487608
33;1;7;0.460476
34;1;6;0.433255
35;1;3;0.405886
36;1;10;0.379198
37;1;6;0.351829
38;1;7;0.324697
39;1;7;0.297536
40;1;4;0.270315
41;1;5;0.243094
42;1;6;0.21614
43;1;5;0.188919
44;1;6;0.14361
45;1;2;0.134419
46;1;5;0.0898784
47;1;4;0.0796818
48;1;5;0.0360873
49;1;6;0.0254769
50;1;2;0.000325111
51;1;2;0.000325111
52;1;2;0.000325111
53;1;2;0.000325111
54;1;5;0.000325111
55;1;6;0.000325111
56;1;6;0.000325111
57;1;2;0.000325111
58;1;4;0.000325111
59;1;2;0.000325111
60;1;6;0.000325111
61;1;6;0.000325111
62;1;6;0.000325111
63;1;2;0.000325111
64;1;6;0.000325111
65;1;6;0.000325111
66;1;6;0.000325111
67;1;2;0.000325111
68;1;4;0.000325111
69;1;2;0.000325111
70;1;2;0.000325111
71;1;6;0.000325111
72;1;4;0.000325111
73;1;3;0.000325111
74;1;5;0.000325111
75;1;6;0.000325111
76;1;2;0.000325111
77;1;6;0.000325111
78;1;6;0.000325111
79;1;6;0.000325111
80;1;6;0.000325111
81;1;5;0.000325111
82;1;6;0.000325111
83;1;6;0.000325111
84;1;6;0.000325111
85;1;6;0.000325111
86;1;6;0.000325111
87;1;6;0.000325111
88;1;6;0.000325111
89;1;6;0.000325111
90;1;6;0.000325111
91;1;6;0.000325111
92;1;6;0.000325111
93;1;7;0.000325111
94;1;6;0.000325111
95;1;7;0.000325111
96;1;6;0.000325111
97;1;7;0.000325111
98;1;7;0.000325111
99;1;7;0.000325111
0;1;1.33;0
1;1;0;0.000325111
2;1;-5;0.0272502
3;1;-18;0.0532887
4;1;-38;0.0791793
5;1;-58;0.104804
6;1;-109;0.128389
7;1;-129;0.153659
8;1;-140;0.181116
9;1;-133;0.209815
10;1;-123;0.23671
11;1;-145;0.262453
12;1;-168;0.28864
13;1;-168;0.315062
14;1;-183;0.341662
15;1;-188;0.369238
16;1;-207;0.394626
17;1;-255;0.418654
18;1;-246;0.44688
19;1;-297;0.458584
20;1;-273;0.492336
21;1;-262;0.528158
22;1;-324;0.553516
23;1;-311;0.56921
24;1;-309;0.580323
25;1;-316;0.582954
26;1;-294;0.585614
27;1;-322;0.63305
28;1;-288;0.644725
29;1;-278;0.713146
30;1;-284;0.72683
31;1;-294;0.761499
32;1;-295;0.767676
33;1;-311;0.774474
34;1;-311;0.774917
35;1;-278;0.795842
36;1;-278;0.810886
37;1;-262;0.878332
38;1;-264;0.903543
39;1;-239;0.990288
40;1;-249;1.02206
41;1;-275;1.0979
42;1;-266;1.11841
43;1;-249;1.16275
44;1;-233;1.17868
45;1;-243;1.216
46;1;-246;1.23108
47;1;-216;1.27169
48;1;-214;1.28782
49;1;-241;1.32373
50;1;-168;1.34209
